7187340	bern	0	1	1	0	1	0	1	0	4.5	160	160	160	970000
7187565	bern	1	1	1	1	1	0	1	1	4.5	747	747	135	770000
6385065	bern	0	0	0	1	1	0	0	0	5.5	927	216	146	495000
6989019	bern	0	0	0	0	0	0	0	0	3.5	402	402	70	520000
7065264	bern	0	0	0	0	1	0	1	0	8.5	10777	10777	276	4500000
7084234	bern	0	0	0	0	1	0	1	0	4.5	571	571	84	577000
7163976	bern	0	0	0	0	0	0	0	0	6.0	933	279	193	450000
7193590	bern	0	0	0	0	1	0	0	1	5.5	721	721	721	1150000
7197325	bern	1	1	0	0	1	0	0	1	7.0	124	124	124	680000
7199397	bern	0	0	0	0	1	0	0	0	5.5	124	124	120	1095000
7199911	bern	0	0	0	0	0	0	1	0	7.5	533	533	150	659000
7204630	bern	0	0	0	0	0	0	1	1	6.0	1153	1153	260	2450000
7213293	bern	0	0	0	0	0	0	1	0	6.0	3954	3954	340	3980000
6559883	bern	0	1	1	1	1	1	1	0	6.5	526	90	186	1549790
7141547	bern	0	0	0	0	1	0	1	1	4.5	547	547	129	795000
7156518	bern	0	0	0	0	0	0	1	0	5.5	155	177	153	740000
7164141	bern	0	0	0	0	1	0	1	1	5.5	548	548	125	650000
7174702	bern	0	0	0	0	0	0	0	0	10.0	1234	1234	312	925000
7176777	bern	0	0	0	0	1	0	1	1	7.0	1004	1004	145	570000
7187192	bern	1	1	1	1	1	0	1	1	6.0	804	804	140	1450000
7191647	bern	0	0	0	0	0	0	0	1	5.5	1304	798	279	12500000
7207735	bern	0	0	0	0	0	0	1	1	5.5	602	602	228	1395000
7211112	bern	0	0	0	0	0	0	1	1	5.5	785	785	130	668000
7008197	bern	0	0	0	1	1	0	1	0	5.5	246	246	120	320000
7008900	bern	0	0	0	1	0	0	1	1	5.5	649	649	140	925000
7073885	bern	0	0	0	0	1	0	1	1	6.5	405	22	147	1190000
7076354	bern	0	0	0	0	1	0	0	0	5.5	162	162	162	935000
7115292	bern	0	0	0	0	1	0	0	1	9.0	1462	381	230	2600000
7160906	bern	1	1	1	0	1	0	1	0	6.5	609	230	160	690000
7193036	bern	0	0	0	0	1	0	1	0	6.5	1467	1467	200	1500000
7208648	bern	0	0	0	0	0	0	1	1	6.5	705	174	162	880000
7210858	bern	0	0	0	0	0	0	1	1	5.5	666	666	165	795000
7215200	bern	0	1	0	0	1	0	1	1	5.5	233	233	233	1730000
7032858	bern	0	0	0	1	0	0	1	1	5.5	505	505	167	750000
7058373	bern	1	1	0	0	1	0	1	0	6.0	2056	2056	2056	585000
7108319	bern	1	0	1	1	1	1	1	1	6.5	756	220	140	1695000
7118073	bern	0	0	0	0	1	0	0	0	6.5	248	248	172	1220000
7163084	bern	0	0	0	0	1	0	0	0	5.5	358	358	160	950000
7178864	bern	1	1	0	0	1	0	1	1	9.0	954	954	954	585000
7195596	bern	0	0	0	0	1	0	0	0	6.0	437	437	180	1150000
7204625	bern	0	0	0	0	0	0	1	0	5.5	300	300	155	895000
7214131	bern	1	1	0	0	1	0	1	0	5.5	900	900	147	1325500
7011274	bern	0	0	0	0	1	0	1	1	10.0	621	621	337	1290000
7093025	bern	0	0	1	1	1	0	1	1	5.5	1547	1547	160	1100000
7140165	bern	0	0	0	0	1	0	1	0	8.0	695	478	268	1920000
7145519	bern	0	0	0	0	1	0	1	1	6.5	988	988	187	1130000
7177243	bern	1	1	1	0	1	0	1	1	6.0	2346	800	800	5000000
7188343	bern	0	0	0	0	0	0	1	1	7.0	639	639	250	2890000
7194445	bern	0	0	0	0	1	0	0	0	5.5	186	186	186	1025000
7208117	bern	0	0	0	1	1	0	1	1	4.5	308	308	112	649000
7209223	bern	1	1	1	1	1	0	1	1	6.5	634	634	200	1075000
7150263	bern	0	1	1	1	1	0	1	1	6.0	1398	277	183	1250000
7150558	bern	0	0	0	0	1	0	1	0	7.0	471	471	259	1490000
7188158	bern	0	0	0	0	1	0	1	0	6.0	1011	1011	1011	1200000
7193341	bern	0	0	0	1	1	0	1	0	6.5	241	212	163	825000
7204538	bern	0	0	0	0	1	0	1	0	5.5	201	245	136	895000
7206852	bern	0	0	0	0	1	0	1	1	5.5	1016	1016	145	1090000
7207584	bern	0	0	0	0	0	0	0	0	5.5	90	150	150	570000
7211711	bern	0	0	0	0	0	0	1	0	5.5	1371	1371	116	995000
7213901	bern	0	0	0	0	1	0	0	0	7.5	172	172	163	1195000
6696500	bern	0	0	0	0	0	0	0	0	7.5	971	971	971	790000
6726729	bern	0	1	1	1	1	0	1	1	7.5	2465	2465	280	1950000
7000410	bern	0	1	1	1	1	1	1	1	6.0	611	200	188	944000
7123480	bern	0	0	0	0	1	0	1	0	10.0	587	587	200	1100000
7127267	bern	0	0	0	0	1	0	0	0	4.5	277	277	100	860000
7130581	bern	0	0	0	0	1	0	1	1	4.5	709	709	150	849000
7182276	bern	0	0	0	0	1	0	0	0	6.5	397	397	228	1690000
7214756	bern	0	0	0	0	0	0	1	0	3.0	90	90	90	700000
7215021	bern	0	0	0	0	1	0	1	1	9.5	2104	2104	300	2775000
5634604	bern	0	0	0	1	1	0	1	1	5.5	300	300	140	600000
6908753	bern	0	0	0	0	0	0	0	0	4.5	933	279	193	635000
6951691	bern	0	0	0	1	1	0	1	1	5.5	178	292	146	785000
7082132	bern	0	0	0	0	0	0	0	0	6.5	698	698	214	1920000
7115977	bern	0	0	0	0	0	0	1	1	4.5	2032	39	115	980000
7180272	bern	0	0	1	1	1	0	1	1	5.0	2243	2243	110	750000
7184308	bern	0	0	0	0	0	0	1	0	7.5	798	798	160	960000
7208011	bern	0	0	0	0	0	0	0	1	5.5	1738	1738	126	1175000
7210619	bern	0	1	1	1	1	0	1	1	5.5	386	386	210	1250000
6997149	bern	0	0	1	0	1	1	1	1	4.5	569	569	569	930000
7039360	bern	0	0	0	0	1	0	1	0	5.5	437	437	160	1150000
7076444	bern	0	1	1	0	0	0	1	0	5.5	603	189	146	1195000
